"Argentina","AR","ARG","Machinery and equipment n.e.c.","CO2 emissions intensities","2018","8.01315845"
"Argentina","AR","ARG","Manufacturing nec; repair and installation of machinery and equipment","CO2 emissions intensities","2018","336.3793918"
"Argentina","AR","ARG","Mining and quarrying, energy producing products","CO2 emissions intensities","2018","502.3457555"
"Argentina","AR","ARG","Mining and quarrying, non-energy producing products","CO2 emissions intensities","2018","45.66673432"
"Argentina","AR","ARG","Mining support service activities","CO2 emissions intensities","2018","26.2231213"
"Argentina","AR","ARG","Motor vehicles, trailers and semi-trailers","CO2 emissions intensities","2018","9.252888562"
"Argentina","AR","ARG","Other non-metallic mineral products","CO2 emissions intensities","2018","423.6524514"
"Argentina","AR","ARG","Other service activities","CO2 emissions intensities","2018","10.56575325"
"Argentina","AR","ARG","Other transport equipment","CO2 emissions intensities","2018","11.24859393"
"Argentina","AR","ARG","Paper products and printing","CO2 emissions intensities","2018","58.09042963"
"Argentina","AR","ARG","Pharmaceuticals, medicinal chemical and botanical products","CO2 emissions intensities","2018","50.12049428"
"Argentina","AR","ARG","Postal and courier activities","CO2 emissions intensities","2018","52.31797704"
"Argentina","AR","ARG","Professional, scientific and technical activities","CO2 emissions intensities","2018","16.89611038"
"Argentina","AR","ARG","Public administration and defence; compulsory social security","CO2 emissions intensities","2018","33.32733375"
"Argentina","AR","ARG","Publishing, audiovisual and broadcasting activities","CO2 emissions intensities","2018","12.80115828"
"Argentina","AR","ARG","Real estate activities","CO2 emissions intensities","2018","9.890051573"
"Argentina","AR","ARG","Rubber and plastics products","CO2 emissions intensities","2018","418.7866468"
"Argentina","AR","ARG","Telecommunications","CO2 emissions intensities","2018","14.22728081"
"Argentina","AR","ARG","Textiles, textile products, leather and footwear","CO2 emissions intensities","2018","242.5442396"
"Argentina","AR","ARG","Warehousing and support activities for transportation","CO2 emissions intensities","2018","107.8203143"
"Argentina","AR","ARG","Water supply; sewerage, waste management and remediation activities","CO2 emissions intensities","2018","51.14401077"
"Argentina","AR","ARG","Water transport","CO2 emissions intensities","2018","1497.223079"
"Argentina","AR","ARG","Wholesale and retail trade; repair of motor vehicles","CO2 emissions intensities","2018","31.62219555"
"Argentina","AR","ARG","Wood and products of wood and cork","CO2 emissions intensities","2018","55.53161951"
"Argentina","AR","ARG","Accomodation and food services","CO2 emissions multipliers","2018","185.5664699"
"Argentina","AR","ARG","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","CO2 emissions multipliers","2018","0"
"Argentina","AR","ARG","Administrative and support services","CO2 emissions multipliers","2018","82.2541513"
"Argentina","AR","ARG","Agriculture, hunting, forestry","CO2 emissions multipliers","2018","374.6699565"
"Argentina","AR","ARG","Air transport","CO2 emissions multipliers","2018","1498.221373"
"Argentina","AR","ARG","Arts, entertainment and recreation","CO2 emissions multipliers","2018","103.4677433"
"Argentina","AR","ARG","Basic metals","CO2 emissions multipliers","2018","986.3719911"
"Argentina","AR","ARG","Chemicals and pharmaceutical products","CO2 emissions multipliers","2018","253.3824861"
"Argentina","AR","ARG","Coke and refined petroleum products","CO2 emissions multipliers","2018","780.7888154"
"Argentina","AR","ARG","Computer, electronic and optical products","CO2 emissions multipliers","2018","168.3702037"
"Argentina","AR","ARG","Construction","CO2 emissions multipliers","2018","157.1184889"
"Argentina","AR","ARG","Education","CO2 emissions multipliers","2018","80.25928149"
"Argentina","AR","ARG","Electrical equipment","CO2 emissions multipliers","2018","306.0095201"
"Argentina","AR","ARG","Electricity, gas, steam and air conditioning supply","CO2 emissions multipliers","2018","2289.122042"
"Argentina","AR","ARG","Fabricated metal products","CO2 emissions multipliers","2018","241.7522425"
"Argentina","AR","ARG","Financial and insurance activities","CO2 emissions multipliers","2018","57.4831106"
"Argentina","AR","ARG","Fishing and aquaculture","CO2 emissions multipliers","2018","172.254212"
"Argentina","AR","ARG","Food products, beverages and tobacco","CO2 emissions multipliers","2018","280.0867056"
"Argentina","AR","ARG","Human health and social work activities","CO2 emissions multipliers","2018","72.54429273"
